anio,instancia,nivel,universo,seccion_id,seccion,localidad,circuito_id,agrupacion_original,agrupacion_homologada,familia,bloque,votos
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0413C,Partido Popular de la Reconstrucción,Popular de la Reconstruccion,Derecha nacionalista,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0413C,Partido Socialista Auténtico,Socialista Autentico,Izquierda,No kirchnerismo,1
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0413C,Recrear para el Crecimiento,Recrear (Lopez Murphy),Centroderecha liberal,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0413C,Unión Popular,Union Popular,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414,Alianza Concertación UNA,Concertacion (Lavagna),Peronismo no kirchnerista,Peronismo no kirchnerista,278
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414,Alianza F.R.A.L.Frente Amplio hacia la Unidad,Frente Amplio hacia la Unidad,Centroizquierda no peronista,No kirchnerismo,5
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414,"Alianza Frente Justicia, Unión y Libertad",Movimiento Popular (Rodriguez Saa),Peronismo no kirchnerista,Peronismo no kirchnerista,152
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414,Alianza Frente PTS-MAS Izquierda Socialista,Izquierda Socialista,Izquierda,No kirchnerismo,4
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414,Alianza Frente para la Victoria,Frente para la Victoria,Peronismo kirchnerista,Kirchnerismo,859
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414,Confederación Coalición Cívica,ARI / Coalicion Civica,Centro progresista no peronista,No kirchnerismo,802
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414,Confederación Lealtad Popular,Lealtad Popular,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414,El Movimiento de las Provincias Unidas,Provincias Unidas,Otros,No kirchnerismo,6
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414,Movimiento Independiente de Jubilados y Desoc,Jubilados,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414,Movimiento Socialista de los Trabajadores,MST,Izquierda,No kirchnerismo,7
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414,Movimiento de Acción Vecinal,Movimiento de Accion Vecinal,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414,Movimiento por la Dignidad y la Independencia,MODIN,Derecha nacionalista,No kirchnerismo,7
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414,Partido Obrero,Partido Obrero,Izquierda,No kirchnerismo,9
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414,Partido Popular de la Reconstrucción,Popular de la Reconstruccion,Derecha nacionalista,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414,Partido Socialista Auténtico,Socialista Autentico,Izquierda,No kirchnerismo,33
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414,Recrear para el Crecimiento,Recrear (Lopez Murphy),Centroderecha liberal,No kirchnerismo,11
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414,Unión Popular,Union Popular,Otros,No kirchnerismo,7
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414A,Alianza Concertación UNA,Concertacion (Lavagna),Peronismo no kirchnerista,Peronismo no kirchnerista,124
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414A,Alianza F.R.A.L.Frente Amplio hacia la Unidad,Frente Amplio hacia la Unidad,Centroizquierda no peronista,No kirchnerismo,2
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414A,"Alianza Frente Justicia, Unión y Libertad",Movimiento Popular (Rodriguez Saa),Peronismo no kirchnerista,Peronismo no kirchnerista,97
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414A,Alianza Frente PTS-MAS Izquierda Socialista,Izquierda Socialista,Izquierda,No kirchnerismo,2
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414A,Alianza Frente para la Victoria,Frente para la Victoria,Peronismo kirchnerista,Kirchnerismo,405
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414A,Confederación Coalición Cívica,ARI / Coalicion Civica,Centro progresista no peronista,No kirchnerismo,342
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414A,Confederación Lealtad Popular,Lealtad Popular,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414A,El Movimiento de las Provincias Unidas,Provincias Unidas,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414A,Movimiento Independiente de Jubilados y Desoc,Jubilados,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414A,Movimiento Socialista de los Trabajadores,MST,Izquierda,No kirchnerismo,4
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414A,Movimiento de Acción Vecinal,Movimiento de Accion Vecinal,Otros,No kirchnerismo,1
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414A,Movimiento por la Dignidad y la Independencia,MODIN,Derecha nacionalista,No kirchnerismo,6
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414A,Partido Obrero,Partido Obrero,Izquierda,No kirchnerismo,10
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414A,Partido Popular de la Reconstrucción,Popular de la Reconstruccion,Derecha nacionalista,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414A,Partido Socialista Auténtico,Socialista Autentico,Izquierda,No kirchnerismo,16
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414A,Recrear para el Crecimiento,Recrear (Lopez Murphy),Centroderecha liberal,No kirchnerismo,13
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0414A,Unión Popular,Union Popular,Otros,No kirchnerismo,1
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0415,Alianza Concertación UNA,Concertacion (Lavagna),Peronismo no kirchnerista,Peronismo no kirchnerista,485
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0415,Alianza F.R.A.L.Frente Amplio hacia la Unidad,Frente Amplio hacia la Unidad,Centroizquierda no peronista,No kirchnerismo,4
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0415,"Alianza Frente Justicia, Unión y Libertad",Movimiento Popular (Rodriguez Saa),Peronismo no kirchnerista,Peronismo no kirchnerista,174
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0415,Alianza Frente PTS-MAS Izquierda Socialista,Izquierda Socialista,Izquierda,No kirchnerismo,4
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0415,Alianza Frente para la Victoria,Frente para la Victoria,Peronismo kirchnerista,Kirchnerismo,636
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0415,Confederación Coalición Cívica,ARI / Coalicion Civica,Centro progresista no peronista,No kirchnerismo,666
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0415,Confederación Lealtad Popular,Lealtad Popular,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0415,El Movimiento de las Provincias Unidas,Provincias Unidas,Otros,No kirchnerismo,3
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0415,Movimiento Independiente de Jubilados y Desoc,Jubilados,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0415,Movimiento Socialista de los Trabajadores,MST,Izquierda,No kirchnerismo,11
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0415,Movimiento de Acción Vecinal,Movimiento de Accion Vecinal,Otros,No kirchnerismo,1
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0415,Movimiento por la Dignidad y la Independencia,MODIN,Derecha nacionalista,No kirchnerismo,15
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0415,Partido Obrero,Partido Obrero,Izquierda,No kirchnerismo,3
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0415,Partido Popular de la Reconstrucción,Popular de la Reconstruccion,Derecha nacionalista,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0415,Partido Socialista Auténtico,Socialista Autentico,Izquierda,No kirchnerismo,28
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0415,Recrear para el Crecimiento,Recrear (Lopez Murphy),Centroderecha liberal,No kirchnerismo,23
2007,GENERAL,circuito,provincia_completa,008,Iriondo,,0415,Unión Popular,Union Popular,Otros,No kirchnerismo,5
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0416,Alianza Concertación UNA,Concertacion (Lavagna),Peronismo no kirchnerista,Peronismo no kirchnerista,1401
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0416,Alianza F.R.A.L.Frente Amplio hacia la Unidad,Frente Amplio hacia la Unidad,Centroizquierda no peronista,No kirchnerismo,33
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0416,"Alianza Frente Justicia, Unión y Libertad",Movimiento Popular (Rodriguez Saa),Peronismo no kirchnerista,Peronismo no kirchnerista,521
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0416,Alianza Frente PTS-MAS Izquierda Socialista,Izquierda Socialista,Izquierda,No kirchnerismo,27
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0416,Alianza Frente para la Victoria,Frente para la Victoria,Peronismo kirchnerista,Kirchnerismo,4537
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0416,Confederación Coalición Cívica,ARI / Coalicion Civica,Centro progresista no peronista,No kirchnerismo,2638
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0416,Confederación Lealtad Popular,Lealtad Popular,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0416,El Movimiento de las Provincias Unidas,Provincias Unidas,Otros,No kirchnerismo,18
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0416,Movimiento Independiente de Jubilados y Desoc,Jubilados,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0416,Movimiento Socialista de los Trabajadores,MST,Izquierda,No kirchnerismo,31
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0416,Movimiento de Acción Vecinal,Movimiento de Accion Vecinal,Otros,No kirchnerismo,22
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0416,Movimiento por la Dignidad y la Independencia,MODIN,Derecha nacionalista,No kirchnerismo,34
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0416,Partido Obrero,Partido Obrero,Izquierda,No kirchnerismo,39
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0416,Partido Popular de la Reconstrucción,Popular de la Reconstruccion,Derecha nacionalista,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0416,Partido Socialista Auténtico,Socialista Autentico,Izquierda,No kirchnerismo,105
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0416,Recrear para el Crecimiento,Recrear (Lopez Murphy),Centroderecha liberal,No kirchnerismo,75
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0416,Unión Popular,Union Popular,Otros,No kirchnerismo,20
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417,Alianza Concertación UNA,Concertacion (Lavagna),Peronismo no kirchnerista,Peronismo no kirchnerista,6
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417,Alianza F.R.A.L.Frente Amplio hacia la Unidad,Frente Amplio hacia la Unidad,Centroizquierda no peronista,No kirchnerismo,5
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417,"Alianza Frente Justicia, Unión y Libertad",Movimiento Popular (Rodriguez Saa),Peronismo no kirchnerista,Peronismo no kirchnerista,5
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417,Alianza Frente PTS-MAS Izquierda Socialista,Izquierda Socialista,Izquierda,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417,Alianza Frente para la Victoria,Frente para la Victoria,Peronismo kirchnerista,Kirchnerismo,8
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417,Confederación Coalición Cívica,ARI / Coalicion Civica,Centro progresista no peronista,No kirchnerismo,19
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417,Confederación Lealtad Popular,Lealtad Popular,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417,El Movimiento de las Provincias Unidas,Provincias Unidas,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417,Movimiento Independiente de Jubilados y Desoc,Jubilados,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417,Movimiento Socialista de los Trabajadores,MST,Izquierda,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417,Movimiento de Acción Vecinal,Movimiento de Accion Vecinal,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417,Movimiento por la Dignidad y la Independencia,MODIN,Derecha nacionalista,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417,Partido Obrero,Partido Obrero,Izquierda,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417,Partido Popular de la Reconstrucción,Popular de la Reconstruccion,Derecha nacionalista,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417,Partido Socialista Auténtico,Socialista Autentico,Izquierda,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417,Recrear para el Crecimiento,Recrear (Lopez Murphy),Centroderecha liberal,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417,Unión Popular,Union Popular,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417A,Alianza Concertación UNA,Concertacion (Lavagna),Peronismo no kirchnerista,Peronismo no kirchnerista,216
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417A,Alianza F.R.A.L.Frente Amplio hacia la Unidad,Frente Amplio hacia la Unidad,Centroizquierda no peronista,No kirchnerismo,5
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417A,"Alianza Frente Justicia, Unión y Libertad",Movimiento Popular (Rodriguez Saa),Peronismo no kirchnerista,Peronismo no kirchnerista,141
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417A,Alianza Frente PTS-MAS Izquierda Socialista,Izquierda Socialista,Izquierda,No kirchnerismo,2
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417A,Alianza Frente para la Victoria,Frente para la Victoria,Peronismo kirchnerista,Kirchnerismo,664
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417A,Confederación Coalición Cívica,ARI / Coalicion Civica,Centro progresista no peronista,No kirchnerismo,592
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417A,Confederación Lealtad Popular,Lealtad Popular,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417A,El Movimiento de las Provincias Unidas,Provincias Unidas,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417A,Movimiento Independiente de Jubilados y Desoc,Jubilados,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417A,Movimiento Socialista de los Trabajadores,MST,Izquierda,No kirchnerismo,6
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417A,Movimiento de Acción Vecinal,Movimiento de Accion Vecinal,Otros,No kirchnerismo,1
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417A,Movimiento por la Dignidad y la Independencia,MODIN,Derecha nacionalista,No kirchnerismo,10
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417A,Partido Obrero,Partido Obrero,Izquierda,No kirchnerismo,2
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417A,Partido Popular de la Reconstrucción,Popular de la Reconstruccion,Derecha nacionalista,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417A,Partido Socialista Auténtico,Socialista Autentico,Izquierda,No kirchnerismo,13
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417A,Recrear para el Crecimiento,Recrear (Lopez Murphy),Centroderecha liberal,No kirchnerismo,30
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417A,Unión Popular,Union Popular,Otros,No kirchnerismo,2
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417B,Alianza Concertación UNA,Concertacion (Lavagna),Peronismo no kirchnerista,Peronismo no kirchnerista,153
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417B,Alianza F.R.A.L.Frente Amplio hacia la Unidad,Frente Amplio hacia la Unidad,Centroizquierda no peronista,No kirchnerismo,2
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417B,"Alianza Frente Justicia, Unión y Libertad",Movimiento Popular (Rodriguez Saa),Peronismo no kirchnerista,Peronismo no kirchnerista,139
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417B,Alianza Frente PTS-MAS Izquierda Socialista,Izquierda Socialista,Izquierda,No kirchnerismo,8
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417B,Alianza Frente para la Victoria,Frente para la Victoria,Peronismo kirchnerista,Kirchnerismo,495
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417B,Confederación Coalición Cívica,ARI / Coalicion Civica,Centro progresista no peronista,No kirchnerismo,747
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417B,Confederación Lealtad Popular,Lealtad Popular,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417B,El Movimiento de las Provincias Unidas,Provincias Unidas,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417B,Movimiento Independiente de Jubilados y Desoc,Jubilados,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417B,Movimiento Socialista de los Trabajadores,MST,Izquierda,No kirchnerismo,12
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417B,Movimiento de Acción Vecinal,Movimiento de Accion Vecinal,Otros,No kirchnerismo,2
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417B,Movimiento por la Dignidad y la Independencia,MODIN,Derecha nacionalista,No kirchnerismo,4
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417B,Partido Obrero,Partido Obrero,Izquierda,No kirchnerismo,11
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417B,Partido Popular de la Reconstrucción,Popular de la Reconstruccion,Derecha nacionalista,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417B,Partido Socialista Auténtico,Socialista Autentico,Izquierda,No kirchnerismo,33
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417B,Recrear para el Crecimiento,Recrear (Lopez Murphy),Centroderecha liberal,No kirchnerismo,15
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0417B,Unión Popular,Union Popular,Otros,No kirchnerismo,2
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418A,Alianza Concertación UNA,Concertacion (Lavagna),Peronismo no kirchnerista,Peronismo no kirchnerista,176
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418A,Alianza F.R.A.L.Frente Amplio hacia la Unidad,Frente Amplio hacia la Unidad,Centroizquierda no peronista,No kirchnerismo,6
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418A,"Alianza Frente Justicia, Unión y Libertad",Movimiento Popular (Rodriguez Saa),Peronismo no kirchnerista,Peronismo no kirchnerista,173
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418A,Alianza Frente PTS-MAS Izquierda Socialista,Izquierda Socialista,Izquierda,No kirchnerismo,4
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418A,Alianza Frente para la Victoria,Frente para la Victoria,Peronismo kirchnerista,Kirchnerismo,927
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418A,Confederación Coalición Cívica,ARI / Coalicion Civica,Centro progresista no peronista,No kirchnerismo,639
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418A,Confederación Lealtad Popular,Lealtad Popular,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418A,El Movimiento de las Provincias Unidas,Provincias Unidas,Otros,No kirchnerismo,1
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418A,Movimiento Independiente de Jubilados y Desoc,Jubilados,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418A,Movimiento Socialista de los Trabajadores,MST,Izquierda,No kirchnerismo,5
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418A,Movimiento de Acción Vecinal,Movimiento de Accion Vecinal,Otros,No kirchnerismo,2
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418A,Movimiento por la Dignidad y la Independencia,MODIN,Derecha nacionalista,No kirchnerismo,2
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418A,Partido Obrero,Partido Obrero,Izquierda,No kirchnerismo,14
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418A,Partido Popular de la Reconstrucción,Popular de la Reconstruccion,Derecha nacionalista,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418A,Partido Socialista Auténtico,Socialista Autentico,Izquierda,No kirchnerismo,40
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418A,Recrear para el Crecimiento,Recrear (Lopez Murphy),Centroderecha liberal,No kirchnerismo,24
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418A,Unión Popular,Union Popular,Otros,No kirchnerismo,1
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418B,Alianza Concertación UNA,Concertacion (Lavagna),Peronismo no kirchnerista,Peronismo no kirchnerista,79
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418B,Alianza F.R.A.L.Frente Amplio hacia la Unidad,Frente Amplio hacia la Unidad,Centroizquierda no peronista,No kirchnerismo,1
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418B,"Alianza Frente Justicia, Unión y Libertad",Movimiento Popular (Rodriguez Saa),Peronismo no kirchnerista,Peronismo no kirchnerista,44
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418B,Alianza Frente PTS-MAS Izquierda Socialista,Izquierda Socialista,Izquierda,No kirchnerismo,1
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418B,Alianza Frente para la Victoria,Frente para la Victoria,Peronismo kirchnerista,Kirchnerismo,169
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418B,Confederación Coalición Cívica,ARI / Coalicion Civica,Centro progresista no peronista,No kirchnerismo,177
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418B,Confederación Lealtad Popular,Lealtad Popular,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418B,El Movimiento de las Provincias Unidas,Provincias Unidas,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418B,Movimiento Independiente de Jubilados y Desoc,Jubilados,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418B,Movimiento Socialista de los Trabajadores,MST,Izquierda,No kirchnerismo,3
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418B,Movimiento de Acción Vecinal,Movimiento de Accion Vecinal,Otros,No kirchnerismo,2
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418B,Movimiento por la Dignidad y la Independencia,MODIN,Derecha nacionalista,No kirchnerismo,1
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418B,Partido Obrero,Partido Obrero,Izquierda,No kirchnerismo,2
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418B,Partido Popular de la Reconstrucción,Popular de la Reconstruccion,Derecha nacionalista,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418B,Partido Socialista Auténtico,Socialista Autentico,Izquierda,No kirchnerismo,7
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418B,Recrear para el Crecimiento,Recrear (Lopez Murphy),Centroderecha liberal,No kirchnerismo,9
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0418B,Unión Popular,Union Popular,Otros,No kirchnerismo,2
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0419,Alianza Concertación UNA,Concertacion (Lavagna),Peronismo no kirchnerista,Peronismo no kirchnerista,133
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0419,Alianza F.R.A.L.Frente Amplio hacia la Unidad,Frente Amplio hacia la Unidad,Centroizquierda no peronista,No kirchnerismo,3
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0419,"Alianza Frente Justicia, Unión y Libertad",Movimiento Popular (Rodriguez Saa),Peronismo no kirchnerista,Peronismo no kirchnerista,70
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0419,Alianza Frente PTS-MAS Izquierda Socialista,Izquierda Socialista,Izquierda,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0419,Alianza Frente para la Victoria,Frente para la Victoria,Peronismo kirchnerista,Kirchnerismo,326
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0419,Confederación Coalición Cívica,ARI / Coalicion Civica,Centro progresista no peronista,No kirchnerismo,210
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0419,Confederación Lealtad Popular,Lealtad Popular,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0419,El Movimiento de las Provincias Unidas,Provincias Unidas,Otros,No kirchnerismo,6
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0419,Movimiento Independiente de Jubilados y Desoc,Jubilados,Otros,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0419,Movimiento Socialista de los Trabajadores,MST,Izquierda,No kirchnerismo,5
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0419,Movimiento de Acción Vecinal,Movimiento de Accion Vecinal,Otros,No kirchnerismo,3
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0419,Movimiento por la Dignidad y la Independencia,MODIN,Derecha nacionalista,No kirchnerismo,1
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0419,Partido Obrero,Partido Obrero,Izquierda,No kirchnerismo,2
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0419,Partido Popular de la Reconstrucción,Popular de la Reconstruccion,Derecha nacionalista,No kirchnerismo,0
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0419,Partido Socialista Auténtico,Socialista Autentico,Izquierda,No kirchnerismo,7
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0419,Recrear para el Crecimiento,Recrear (Lopez Murphy),Centroderecha liberal,No kirchnerismo,4
2007,GENERAL,circuito,provincia_completa,020,San Lorenzo,,0419,Unión Popular,Union Popular,Otros,No kirchnerismo,1
