anio,instancia,cargo,distrito_id,distrito,seccion_id,seccion,circuito_id,agrupacion,tipo_registro,votos,electores,mesas,recuento_tipo,fuente,particion_comparable
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0337,MST - NUEVA IZQUIERDA,agrupacion,15,3263,10,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0337,PARTIDO POPULAR,agrupacion,4,3263,10,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0337,blancos,blancos,92,3263,10,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0337,nulos,nulos,51,3263,10,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0338,ALIANZA CAMBIEMOS,agrupacion,1092,5215,15,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0338,ALIANZA COMPROMISO FEDERAL,agrupacion,85,5215,15,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0338,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,agrupacion,167,5215,15,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0338,ALIANZA FRENTE PARA LA VICTORIA,agrupacion,799,5215,15,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0338,ALIANZA FRENTE POPULAR,agrupacion,37,5215,15,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0338,ALIANZA PROGRESISTAS,agrupacion,412,5215,15,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0338,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),agrupacion,745,5215,15,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0338,MOVIMIENTO AL SOCIALISMO,agrupacion,11,5215,15,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0338,MOVIMIENTO DE ACCION VECINAL,agrupacion,3,5215,15,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0338,MST - NUEVA IZQUIERDA,agrupacion,27,5215,15,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0338,PARTIDO POPULAR,agrupacion,8,5215,15,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0338,blancos,blancos,167,5215,15,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0338,nulos,nulos,54,5215,15,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0339,ALIANZA CAMBIEMOS,agrupacion,1281,5285,16,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0339,ALIANZA COMPROMISO FEDERAL,agrupacion,113,5285,16,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0339,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,agrupacion,118,5285,16,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0339,ALIANZA FRENTE PARA LA VICTORIA,agrupacion,853,5285,16,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0339,ALIANZA FRENTE POPULAR,agrupacion,30,5285,16,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0339,ALIANZA PROGRESISTAS,agrupacion,341,5285,16,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0339,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),agrupacion,694,5285,16,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0339,MOVIMIENTO AL SOCIALISMO,agrupacion,8,5285,16,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0339,MOVIMIENTO DE ACCION VECINAL,agrupacion,3,5285,16,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0339,MST - NUEVA IZQUIERDA,agrupacion,10,5285,16,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0339,PARTIDO POPULAR,agrupacion,4,5285,16,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0339,blancos,blancos,152,5285,16,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0339,nulos,nulos,62,5285,16,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0340,ALIANZA CAMBIEMOS,agrupacion,1669,8826,26,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0340,ALIANZA COMPROMISO FEDERAL,agrupacion,208,8826,26,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0340,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,agrupacion,231,8826,26,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0340,ALIANZA FRENTE PARA LA VICTORIA,agrupacion,1439,8826,26,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0340,ALIANZA FRENTE POPULAR,agrupacion,45,8826,26,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0340,ALIANZA PROGRESISTAS,agrupacion,535,8826,26,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0340,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),agrupacion,1429,8826,26,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0340,MOVIMIENTO AL SOCIALISMO,agrupacion,12,8826,26,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0340,MOVIMIENTO DE ACCION VECINAL,agrupacion,5,8826,26,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0340,MST - NUEVA IZQUIERDA,agrupacion,35,8826,26,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0340,PARTIDO POPULAR,agrupacion,9,8826,26,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0340,blancos,blancos,244,8826,26,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0340,nulos,nulos,189,8826,26,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341,ALIANZA CAMBIEMOS,agrupacion,1054,4713,14,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341,ALIANZA COMPROMISO FEDERAL,agrupacion,82,4713,14,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,agrupacion,67,4713,14,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341,ALIANZA FRENTE PARA LA VICTORIA,agrupacion,1192,4713,14,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341,ALIANZA FRENTE POPULAR,agrupacion,13,4713,14,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341,ALIANZA PROGRESISTAS,agrupacion,140,4713,14,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),agrupacion,502,4713,14,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341,MOVIMIENTO AL SOCIALISMO,agrupacion,3,4713,14,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341,MOVIMIENTO DE ACCION VECINAL,agrupacion,3,4713,14,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341,MST - NUEVA IZQUIERDA,agrupacion,9,4713,14,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341,PARTIDO POPULAR,agrupacion,6,4713,14,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341,blancos,blancos,154,4713,14,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341,nulos,nulos,34,4713,14,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341A,ALIANZA CAMBIEMOS,agrupacion,131,467,2,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341A,ALIANZA COMPROMISO FEDERAL,agrupacion,8,467,2,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341A,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,agrupacion,4,467,2,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341A,ALIANZA FRENTE PARA LA VICTORIA,agrupacion,131,467,2,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341A,ALIANZA FRENTE POPULAR,agrupacion,1,467,2,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341A,ALIANZA PROGRESISTAS,agrupacion,12,467,2,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341A,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),agrupacion,34,467,2,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341A,MOVIMIENTO AL SOCIALISMO,agrupacion,0,467,2,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341A,MOVIMIENTO DE ACCION VECINAL,agrupacion,0,467,2,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341A,MST - NUEVA IZQUIERDA,agrupacion,0,467,2,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341A,PARTIDO POPULAR,agrupacion,1,467,2,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341A,blancos,blancos,20,467,2,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341A,nulos,nulos,3,467,2,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341B,ALIANZA CAMBIEMOS,agrupacion,109,306,1,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341B,ALIANZA COMPROMISO FEDERAL,agrupacion,9,306,1,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341B,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,agrupacion,0,306,1,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341B,ALIANZA FRENTE PARA LA VICTORIA,agrupacion,32,306,1,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341B,ALIANZA FRENTE POPULAR,agrupacion,1,306,1,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341B,ALIANZA PROGRESISTAS,agrupacion,13,306,1,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341B,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),agrupacion,47,306,1,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341B,MOVIMIENTO AL SOCIALISMO,agrupacion,1,306,1,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341B,MOVIMIENTO DE ACCION VECINAL,agrupacion,1,306,1,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341B,MST - NUEVA IZQUIERDA,agrupacion,1,306,1,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341B,PARTIDO POPULAR,agrupacion,0,306,1,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341B,blancos,blancos,6,306,1,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0341B,nulos,nulos,7,306,1,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342,ALIANZA CAMBIEMOS,agrupacion,5863,36886,106,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342,ALIANZA COMPROMISO FEDERAL,agrupacion,632,36886,106,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,agrupacion,714,36886,106,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342,ALIANZA FRENTE PARA LA VICTORIA,agrupacion,6704,36886,106,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342,ALIANZA FRENTE POPULAR,agrupacion,135,36886,106,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342,ALIANZA PROGRESISTAS,agrupacion,1913,36886,106,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),agrupacion,5242,36886,106,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342,MOVIMIENTO AL SOCIALISMO,agrupacion,86,36886,106,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342,MOVIMIENTO DE ACCION VECINAL,agrupacion,37,36886,106,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342,MST - NUEVA IZQUIERDA,agrupacion,94,36886,106,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342,PARTIDO POPULAR,agrupacion,44,36886,106,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342,blancos,blancos,1199,36886,106,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342,nulos,nulos,573,36886,106,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342A,ALIANZA CAMBIEMOS,agrupacion,3500,19163,55,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342A,ALIANZA COMPROMISO FEDERAL,agrupacion,430,19163,55,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342A,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,agrupacion,374,19163,55,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342A,ALIANZA FRENTE PARA LA VICTORIA,agrupacion,3462,19163,55,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342A,ALIANZA FRENTE POPULAR,agrupacion,125,19163,55,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342A,ALIANZA PROGRESISTAS,agrupacion,1092,19163,55,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342A,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),agrupacion,2716,19163,55,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342A,MOVIMIENTO AL SOCIALISMO,agrupacion,43,19163,55,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342A,MOVIMIENTO DE ACCION VECINAL,agrupacion,16,19163,55,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342A,MST - NUEVA IZQUIERDA,agrupacion,62,19163,55,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342A,PARTIDO POPULAR,agrupacion,37,19163,55,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342A,blancos,blancos,714,19163,55,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342A,nulos,nulos,295,19163,55,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342B,ALIANZA CAMBIEMOS,agrupacion,1138,11755,34,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342B,ALIANZA COMPROMISO FEDERAL,agrupacion,219,11755,34,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342B,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,agrupacion,162,11755,34,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342B,ALIANZA FRENTE PARA LA VICTORIA,agrupacion,2723,11755,34,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342B,ALIANZA FRENTE POPULAR,agrupacion,41,11755,34,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342B,ALIANZA PROGRESISTAS,agrupacion,289,11755,34,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342B,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),agrupacion,1568,11755,34,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342B,MOVIMIENTO AL SOCIALISMO,agrupacion,24,11755,34,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342B,MOVIMIENTO DE ACCION VECINAL,agrupacion,7,11755,34,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342B,MST - NUEVA IZQUIERDA,agrupacion,28,11755,34,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342B,PARTIDO POPULAR,agrupacion,7,11755,34,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342B,blancos,blancos,481,11755,34,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0342B,nulos,nulos,280,11755,34,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343,ALIANZA CAMBIEMOS,agrupacion,1270,5628,17,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343,ALIANZA COMPROMISO FEDERAL,agrupacion,119,5628,17,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,agrupacion,50,5628,17,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343,ALIANZA FRENTE PARA LA VICTORIA,agrupacion,881,5628,17,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343,ALIANZA FRENTE POPULAR,agrupacion,22,5628,17,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343,ALIANZA PROGRESISTAS,agrupacion,172,5628,17,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),agrupacion,782,5628,17,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343,MOVIMIENTO AL SOCIALISMO,agrupacion,20,5628,17,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343,MOVIMIENTO DE ACCION VECINAL,agrupacion,9,5628,17,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343,MST - NUEVA IZQUIERDA,agrupacion,9,5628,17,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343,PARTIDO POPULAR,agrupacion,8,5628,17,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343,blancos,blancos,213,5628,17,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343,nulos,nulos,147,5628,17,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343A,ALIANZA CAMBIEMOS,agrupacion,224,1421,5,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343A,ALIANZA COMPROMISO FEDERAL,agrupacion,51,1421,5,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343A,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,agrupacion,16,1421,5,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343A,ALIANZA FRENTE PARA LA VICTORIA,agrupacion,334,1421,5,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343A,ALIANZA FRENTE POPULAR,agrupacion,12,1421,5,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343A,ALIANZA PROGRESISTAS,agrupacion,38,1421,5,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343A,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),agrupacion,182,1421,5,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343A,MOVIMIENTO AL SOCIALISMO,agrupacion,2,1421,5,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343A,MOVIMIENTO DE ACCION VECINAL,agrupacion,2,1421,5,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343A,MST - NUEVA IZQUIERDA,agrupacion,7,1421,5,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343A,PARTIDO POPULAR,agrupacion,1,1421,5,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343A,blancos,blancos,31,1421,5,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0343A,nulos,nulos,23,1421,5,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0344,ALIANZA CAMBIEMOS,agrupacion,3195,16533,48,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0344,ALIANZA COMPROMISO FEDERAL,agrupacion,230,16533,48,PROVISORIO,polar_atlas_andytow,si
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,013,Rosario,0344,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,agrupacion,396,16533,48,PROVISORIO,polar_atlas_andytow,si
