anio,instancia,cargo,distrito_id,distrito,seccion_id,mesas,electores,votantes,agrupacion,lista,tipo_registro,votos,recuento_tipo,fuente,particion_comparable
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,HACEMOS POR NUESTRO PAIS,A- HACEMOS,lista,1043,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,MOVIMIENTO LIBRES DEL SUR,,agrupacion,134,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,MOVIMIENTO LIBRES DEL SUR,A- AZUL Y ROJO,lista,134,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,LA LIBERTAD AVANZA,,agrupacion,9107,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,LA LIBERTAD AVANZA,A- LIBERTAD POR SIEMPRE,lista,9107,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,POLITICA OBRERA,,agrupacion,37,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,POLITICA OBRERA,A- UNIDAD OBRERA,lista,37,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,JUNTOS POR EL CAMBIO,,agrupacion,8780,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,JUNTOS POR EL CAMBIO,A- EL CAMBIO DE NUESTRAS VIDAS,lista,4536,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,JUNTOS POR EL CAMBIO,B- LA FUERZA DEL CAMBIO,lista,4244,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,MOVIMIENTO DE ACCION VECINAL,,agrupacion,36,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,MOVIMIENTO DE ACCION VECINAL,A- COMPROMISO VECINAL,lista,36,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,PROYECTO JOVEN,,agrupacion,26,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,PROYECTO JOVEN,A- COALICION PAZ DEMOCRACIA SOBERANIA,lista,24,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,PROYECTO JOVEN,B- PATRIA UNIDA,lista,2,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,PROYECTO JOVEN,C- TODEX,lista,0,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,UNION DEL CENTRO DEMOCRATICO,,agrupacion,0,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,UNION DEL CENTRO DEMOCRATICO,A- APERTURA LIBERAL ARGENTINA,lista,0,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,PRINCIPIOS Y VALORES,,agrupacion,208,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,PRINCIPIOS Y VALORES,"1A- TIERRA, TECHO  Y TRABAJO",lista,207,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,PRINCIPIOS Y VALORES,2B- TRANSFORMAR,lista,1,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,PRINCIPIOS Y VALORES,3C- TRES BANDERAS,lista,0,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,PRINCIPIOS Y VALORES,4D- GENTE DE TRABAJO,lista,0,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,PRINCIPIOS Y VALORES,5E- LABORISTA,lista,0,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,UNION POR LA PATRIA,,agrupacion,4226,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,UNION POR LA PATRIA,A- CELESTE Y BLANCA,lista,3639,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,UNION POR LA PATRIA,B- JUSTA Y SOBERANA,lista,587,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,nulos,,nulos,514,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,blancos,,blancos,948,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,117,37209,25443,recurridos,,recurridos,3,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,UNION POR LA PATRIA,,agrupacion,22634,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,UNION POR LA PATRIA,A- CELESTE Y BLANCA,lista,19423,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,UNION POR LA PATRIA,B- JUSTA Y SOBERANA,lista,3211,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,MOVIMIENTO DE ACCION VECINAL,,agrupacion,168,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,MOVIMIENTO DE ACCION VECINAL,A- COMPROMISO VECINAL,lista,168,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,PROYECTO JOVEN,,agrupacion,53,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,PROYECTO JOVEN,A- COALICION PAZ DEMOCRACIA SOBERANIA,lista,52,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,PROYECTO JOVEN,B- PATRIA UNIDA,lista,1,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,PROYECTO JOVEN,C- TODEX,lista,0,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,JUNTOS POR EL CAMBIO,,agrupacion,29655,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,JUNTOS POR EL CAMBIO,B- LA FUERZA DEL CAMBIO,lista,19386,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,JUNTOS POR EL CAMBIO,A- EL CAMBIO DE NUESTRAS VIDAS,lista,10269,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,POLITICA OBRERA,,agrupacion,245,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,POLITICA OBRERA,A- UNIDAD OBRERA,lista,245,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,LA LIBERTAD AVANZA,,agrupacion,37073,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,LA LIBERTAD AVANZA,A- LIBERTAD POR SIEMPRE,lista,37073,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,FRENTE PATRIOTA FEDERAL,,agrupacion,194,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,FRENTE PATRIOTA FEDERAL,A- PRIMERO LA PATRIA,lista,194,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,agrupacion,902,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,A- UNIR Y FORTALECER LA IZQUIERDA,lista,500,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,lista,402,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,UNION DEL CENTRO DEMOCRATICO,,agrupacion,124,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,UNION DEL CENTRO DEMOCRATICO,A- APERTURA LIBERAL ARGENTINA,lista,124,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,MOVIMIENTO LIBRES DEL SUR,,agrupacion,343,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,MOVIMIENTO LIBRES DEL SUR,A- AZUL Y ROJO,lista,343,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,MOVIMIENTO AL SOCIALISMO,,agrupacion,314,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,MOVIMIENTO AL SOCIALISMO,A- IZQUIERDA ANTICAPITALISTA,lista,314,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,,agrupacion,321,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,A- DIGNIDAD,lista,136,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,B- CONFEDERAL,lista,185,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,HACEMOS POR NUESTRO PAIS,,agrupacion,2931,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,HACEMOS POR NUESTRO PAIS,A- HACEMOS,lista,2931,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,PRINCIPIOS Y VALORES,,agrupacion,860,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,PRINCIPIOS Y VALORES,"1A- TIERRA, TECHO  Y TRABAJO",lista,844,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,PRINCIPIOS Y VALORES,2B- TRANSFORMAR,lista,5,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,PRINCIPIOS Y VALORES,3C- TRES BANDERAS,lista,1,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,PRINCIPIOS Y VALORES,4D- GENTE DE TRABAJO,lista,4,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,PRINCIPIOS Y VALORES,5E- LABORISTA,lista,6,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,FRENTE LIBER.AR,,agrupacion,150,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,FRENTE LIBER.AR,A- DEMOS,lista,9,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,FRENTE LIBER.AR,B- RECONQUISTA,lista,141,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,FRENTE LIBER.AR,C- ANTICORRUPCIÓN,lista,0,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,nulos,,nulos,2274,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,blancos,,blancos,3901,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,464,153894,102231,recurridos,,recurridos,89,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,LA LIBERTAD AVANZA,,agrupacion,9381,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,LA LIBERTAD AVANZA,A- LIBERTAD POR SIEMPRE,lista,9381,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,MOVIMIENTO AL SOCIALISMO,,agrupacion,94,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,MOVIMIENTO AL SOCIALISMO,A- IZQUIERDA ANTICAPITALISTA,lista,94,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,POLITICA OBRERA,,agrupacion,77,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,POLITICA OBRERA,A- UNIDAD OBRERA,lista,77,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,agrupacion,145,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,A- UNIR Y FORTALECER LA IZQUIERDA,lista,105,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,lista,40,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,FRENTE LIBER.AR,,agrupacion,81,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,FRENTE LIBER.AR,A- DEMOS,lista,4,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,FRENTE LIBER.AR,B- RECONQUISTA,lista,77,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,FRENTE LIBER.AR,C- ANTICORRUPCIÓN,lista,0,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,JUNTOS POR EL CAMBIO,,agrupacion,7308,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,JUNTOS POR EL CAMBIO,B- LA FUERZA DEL CAMBIO,lista,4288,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,JUNTOS POR EL CAMBIO,A- EL CAMBIO DE NUESTRAS VIDAS,lista,3020,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,PRINCIPIOS Y VALORES,,agrupacion,300,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,PRINCIPIOS Y VALORES,"1A- TIERRA, TECHO  Y TRABAJO",lista,299,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,PRINCIPIOS Y VALORES,2B- TRANSFORMAR,lista,1,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,PRINCIPIOS Y VALORES,3C- TRES BANDERAS,lista,0,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,PRINCIPIOS Y VALORES,4D- GENTE DE TRABAJO,lista,0,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,PRINCIPIOS Y VALORES,5E- LABORISTA,lista,0,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,HACEMOS POR NUESTRO PAIS,,agrupacion,760,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,HACEMOS POR NUESTRO PAIS,A- HACEMOS,lista,760,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,PROYECTO JOVEN,,agrupacion,35,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,PROYECTO JOVEN,A- COALICION PAZ DEMOCRACIA SOBERANIA,lista,34,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,PROYECTO JOVEN,B- PATRIA UNIDA,lista,1,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,PROYECTO JOVEN,C- TODEX,lista,0,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,FRENTE PATRIOTA FEDERAL,,agrupacion,14,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,FRENTE PATRIOTA FEDERAL,A- PRIMERO LA PATRIA,lista,14,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,,agrupacion,86,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,B- CONFEDERAL,lista,53,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,A- DIGNIDAD,lista,33,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,MOVIMIENTO DE ACCION VECINAL,,agrupacion,56,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,MOVIMIENTO DE ACCION VECINAL,A- COMPROMISO VECINAL,lista,56,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,UNION DEL CENTRO DEMOCRATICO,,agrupacion,25,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,UNION DEL CENTRO DEMOCRATICO,A- APERTURA LIBERAL ARGENTINA,lista,25,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,MOVIMIENTO LIBRES DEL SUR,,agrupacion,74,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,MOVIMIENTO LIBRES DEL SUR,A- AZUL Y ROJO,lista,74,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,UNION POR LA PATRIA,,agrupacion,7552,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,UNION POR LA PATRIA,A- CELESTE Y BLANCA,lista,6788,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,UNION POR LA PATRIA,B- JUSTA Y SOBERANA,lista,764,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,nulos,,nulos,634,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,blancos,,blancos,1393,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,10,147,46301,28042,recurridos,,recurridos,27,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,MOVIMIENTO AL SOCIALISMO,,agrupacion,29,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,MOVIMIENTO AL SOCIALISMO,A- IZQUIERDA ANTICAPITALISTA,lista,29,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,FRENTE LIBER.AR,,agrupacion,68,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,FRENTE LIBER.AR,A- DEMOS,lista,2,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,FRENTE LIBER.AR,B- RECONQUISTA,lista,49,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,FRENTE LIBER.AR,C- ANTICORRUPCIÓN,lista,17,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,JUNTOS POR EL CAMBIO,,agrupacion,4498,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,JUNTOS POR EL CAMBIO,A- EL CAMBIO DE NUESTRAS VIDAS,lista,1697,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,JUNTOS POR EL CAMBIO,B- LA FUERZA DEL CAMBIO,lista,2801,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,HACEMOS POR NUESTRO PAIS,,agrupacion,378,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,HACEMOS POR NUESTRO PAIS,A- HACEMOS,lista,378,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,UNION POR LA PATRIA,,agrupacion,4793,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,UNION POR LA PATRIA,A- CELESTE Y BLANCA,lista,4247,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,UNION POR LA PATRIA,B- JUSTA Y SOBERANA,lista,546,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,LA LIBERTAD AVANZA,,agrupacion,5457,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,LA LIBERTAD AVANZA,A- LIBERTAD POR SIEMPRE,lista,5457,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,agrupacion,89,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,A- UNIR Y FORTALECER LA IZQUIERDA,lista,68,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,lista,21,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,PRINCIPIOS Y VALORES,,agrupacion,148,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,PRINCIPIOS Y VALORES,"1A- TIERRA, TECHO  Y TRABAJO",lista,147,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,PRINCIPIOS Y VALORES,2B- TRANSFORMAR,lista,0,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,PRINCIPIOS Y VALORES,3C- TRES BANDERAS,lista,1,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,PRINCIPIOS Y VALORES,4D- GENTE DE TRABAJO,lista,0,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,PRINCIPIOS Y VALORES,5E- LABORISTA,lista,0,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,UNION DEL CENTRO DEMOCRATICO,,agrupacion,31,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,UNION DEL CENTRO DEMOCRATICO,A- APERTURA LIBERAL ARGENTINA,lista,31,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,MOVIMIENTO LIBRES DEL SUR,,agrupacion,17,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,MOVIMIENTO LIBRES DEL SUR,A- AZUL Y ROJO,lista,17,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,MOVIMIENTO DE ACCION VECINAL,,agrupacion,21,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,MOVIMIENTO DE ACCION VECINAL,A- COMPROMISO VECINAL,lista,21,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,,agrupacion,44,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,A- DIGNIDAD,lista,18,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,B- CONFEDERAL,lista,26,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,POLITICA OBRERA,,agrupacion,27,PROVISORIO,api_dine,si
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,89,27838,16737,POLITICA OBRERA,A- UNIDAD OBRERA,lista,27,PROVISORIO,api_dine,si
