anio,instancia,fecha,cargo,distrito_id,distrito,seccion_id,seccion,circuito_id,localidad,agrupacion,tipo_registro,votos,recuento_tipo,archivo_origen
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,JUNTOS POR EL CAMBIO,agrupacion,2183,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,LA LIBERTAD AVANZA,agrupacion,2181,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,NULO,nulos,162,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,RECURRIDO,recurridos,7,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,UNION POR LA PATRIA,agrupacion,3090,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00080,,COMANDO,comando,5,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00080,,EN BLANCO,blancos,53,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00080,,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,93,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00080,,HACEMOS POR NUESTRO PAIS,agrupacion,379,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00080,,IMPUGNADO,impugnados,0,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00080,,JUNTOS POR EL CAMBIO,agrupacion,1709,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
