anio,instancia,fecha,cargo,distrito_id,distrito,seccion,localidad,circuito_id,agrupacion,tipo_registro,votos,recuento_tipo,fuente
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Piamonte,0164,FRENTE NOS,agrupacion,48,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Piamonte,0164,FRENTE PATRIOTA,agrupacion,6,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Piamonte,0164,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Piamonte,0164,JUNTOS POR EL CAMBIO,agrupacion,1051,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Piamonte,0164,MOVIMIENTO AL SOCIALISMO,agrupacion,9,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Piamonte,0164,MOVIMIENTO DE ACCION VECINAL,agrupacion,3,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Piamonte,0164,NULO,nulos,58,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Piamonte,0164,PARTIDO AUTONOMISTA,agrupacion,3,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Piamonte,0164,POSITIVO,positivo,1951,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Piamonte,0164,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Piamonte,0164,UNITE POR LA LIBERTAD Y LA DIGNIDAD,agrupacion,25,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,COMANDO,comando,8,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,CONSENSO FEDERAL,agrupacion,1381,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,EN BLANCO,blancos,177,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,186,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,FRENTE DE TODOS,agrupacion,4126,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,FRENTE NOS,agrupacion,347,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,FRENTE PATRIOTA,agrupacion,17,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,JUNTOS POR EL CAMBIO,agrupacion,4809,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,MOVIMIENTO AL SOCIALISMO,agrupacion,65,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,MOVIMIENTO DE ACCION VECINAL,agrupacion,15,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,NULO,nulos,367,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,PARTIDO AUTONOMISTA,agrupacion,18,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,POSITIVO,positivo,11307,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,RECURRIDO,recurridos,1,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,UNITE POR LA LIBERTAD Y LA DIGNIDAD,agrupacion,343,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,COMANDO,comando,4,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,CONSENSO FEDERAL,agrupacion,157,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,EN BLANCO,blancos,31,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,31,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,FRENTE DE TODOS,agrupacion,366,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,FRENTE NOS,agrupacion,71,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,FRENTE PATRIOTA,agrupacion,6,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,JUNTOS POR EL CAMBIO,agrupacion,1008,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,MOVIMIENTO AL SOCIALISMO,agrupacion,8,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,MOVIMIENTO DE ACCION VECINAL,agrupacion,2,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,NULO,nulos,39,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,PARTIDO AUTONOMISTA,agrupacion,3,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,POSITIVO,positivo,1698,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,UNITE POR LA LIBERTAD Y LA DIGNIDAD,agrupacion,46,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,COMANDO,comando,13,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,CONSENSO FEDERAL,agrupacion,427,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,EN BLANCO,blancos,33,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,54,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,FRENTE DE TODOS,agrupacion,1556,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,FRENTE NOS,agrupacion,47,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,FRENTE PATRIOTA,agrupacion,9,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,JUNTOS POR EL CAMBIO,agrupacion,1297,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,MOVIMIENTO AL SOCIALISMO,agrupacion,13,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,MOVIMIENTO DE ACCION VECINAL,agrupacion,3,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,NULO,nulos,92,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,PARTIDO AUTONOMISTA,agrupacion,11,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,POSITIVO,positivo,3513,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2019,PASO,2019-08-11,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,UNITE POR LA LIBERTAD Y LA DIGNIDAD,agrupacion,96,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ataliva,1210,EN BLANCO,blancos,13,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ataliva,1210,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ataliva,1210,LA LIBERTAD AVANZA,agrupacion,1062,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ataliva,1210,NULO,nulos,24,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ataliva,1210,POSITIVO,positivo,1302,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ataliva,1210,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ataliva,1210,UNION POR LA PATRIA,agrupacion,240,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Colonia Aldao,1200,EN BLANCO,blancos,15,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Colonia Aldao,1200,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Colonia Aldao,1200,LA LIBERTAD AVANZA,agrupacion,876,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Colonia Aldao,1200,NULO,nulos,25,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Colonia Aldao,1200,POSITIVO,positivo,1169,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Colonia Aldao,1200,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Colonia Aldao,1200,UNION POR LA PATRIA,agrupacion,293,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Frontera,1345,EN BLANCO,blancos,53,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Frontera,1345,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Frontera,1345,LA LIBERTAD AVANZA,agrupacion,3023,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Frontera,1345,NULO,nulos,132,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Frontera,1345,POSITIVO,positivo,4916,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Frontera,1345,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Frontera,1345,UNION POR LA PATRIA,agrupacion,1893,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Humberto Primo,1170,EN BLANCO,blancos,48,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Humberto Primo,1170,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Humberto Primo,1170,LA LIBERTAD AVANZA,agrupacion,2667,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Humberto Primo,1170,NULO,nulos,29,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Humberto Primo,1170,POSITIVO,positivo,3310,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Humberto Primo,1170,RECURRIDO,recurridos,1,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Humberto Primo,1170,UNION POR LA PATRIA,agrupacion,643,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Josefina,1340,EN BLANCO,blancos,15,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Josefina,1340,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Josefina,1340,LA LIBERTAD AVANZA,agrupacion,465,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Josefina,1340,NULO,nulos,3,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Josefina,1340,POSITIVO,positivo,592,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Josefina,1340,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Josefina,1340,UNION POR LA PATRIA,agrupacion,127,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Lehmann,1230,EN BLANCO,blancos,21,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Lehmann,1230,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Lehmann,1230,LA LIBERTAD AVANZA,agrupacion,1479,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Lehmann,1230,NULO,nulos,35,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Lehmann,1230,POSITIVO,positivo,1994,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Lehmann,1230,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Lehmann,1230,UNION POR LA PATRIA,agrupacion,515,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,1400,EN BLANCO,blancos,74,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,1400,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,1400,LA LIBERTAD AVANZA,agrupacion,1999,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,1400,NULO,nulos,68,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,1400,POSITIVO,positivo,2875,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,1400,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,1400,UNION POR LA PATRIA,agrupacion,876,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,EN BLANCO,blancos,21,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,LA LIBERTAD AVANZA,agrupacion,971,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,NULO,nulos,32,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,POSITIVO,positivo,1260,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,UNION POR LA PATRIA,agrupacion,289,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,EN BLANCO,blancos,75,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,LA LIBERTAD AVANZA,agrupacion,2906,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,NULO,nulos,94,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,POSITIVO,positivo,3928,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,UNION POR LA PATRIA,agrupacion,1022,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,EN BLANCO,blancos,21,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,LA LIBERTAD AVANZA,agrupacion,987,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,NULO,nulos,22,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,POSITIVO,positivo,1278,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,UNION POR LA PATRIA,agrupacion,291,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,EN BLANCO,blancos,235,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,LA LIBERTAD AVANZA,agrupacion,10234,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,NULO,nulos,270,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,POSITIVO,positivo,14325,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,UNION POR LA PATRIA,agrupacion,4091,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,EN BLANCO,blancos,16,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,LA LIBERTAD AVANZA,agrupacion,926,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,NULO,nulos,26,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,POSITIVO,positivo,1125,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2023,BALOTAJE,2023-11-19,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,UNION POR LA PATRIA,agrupacion,199,NO DECLARADO,xlsx_votos_por_localidad
